colour	x	y	label	showSelected	showSelected2
#668B8B	0.126031305420618	0.255454545454545	LD01-5907	Chr10	LD01-5907
#6CA6CD	0.133742000154214	0.206969696969697	LG04-6000	Chr10	LG04-6000
#DEB887	0.141452694887809	0.214242424242424	LG00-3372	Chr10	LG00-3372
#556B2F	0.149163389621405	0.188787878787879	LD02-4485	Chr10	LD02-4485
#EEC591	0.156874084355	0.202121212121212	PI574486	Chr10	PI574486
#8B2252	0.164584779088596	0.152121212121212	CL0J173-6-8	Chr10	CL0J173-6-8
#DB7093	0.172295473822191	0.166666666666667	Lee	Chr10	Lee
#EE00EE	0.180006168555787	0.176060606060606	LG94-1906	Chr10	LG94-1906
#9B30FF	0.187716863289382	0.114848484848485	LG05-4317	Chr10	LG05-4317
#A2CD5A	0.195427558022978	0.150606060606061	PI 88.788	Chr10	PI 88.788
#96CDCD	0.203138252756573	0.12969696969697	PI398881	Chr10	PI398881
#EE9572	0.210848947490169	0.162727272727273	Ford	Chr10	Ford
#CD7054	0.218559642223764	0.115454545454545	LG92-1255	Chr10	LG92-1255
#EEA2AD	0.22627033695736	0.132424242424242	PI561370	Chr10	PI561370
#00688B	0.233981031690955	0.148787878787879	Essex	Chr10	Essex
#48D1CC	0.241691726424551	0.101515151515152	LG05-4464	Chr10	LG05-4464
#CD6839	0.249402421158146	0.137575757575758	LG04-4717	Chr10	LG04-4717
#9A32CD	0.257113115891742	0.118484848484848	Hagood	Chr10	Hagood
#00CDCD	0.264823810625337	0.153939393939394	HS6-3976	Chr10	HS6-3976
#EE799F	0.272534505358933	0.107878787878788	5M20-2-5-2	Chr10	5M20-2-5-2
#FF3E96	0.280245200092528	0.125151515151515	CL0J095-4-6	Chr10	CL0J095-4-6
#4876FF	0.287955894826124	0.143030303030303	Harcor	Chr10	Harcor
#BF3EFF	0.295666589559719	0.0975757575757576	PI507681B	Chr10	PI507681B
#9AC0CD	0.303377284293315	0.133636363636364	Capital	Chr10	Capital
#FF7F24	0.31108797902691	0.115151515151515	Prohio	Chr10	Prohio
#CD3700	0.318798673760506	0.149090909090909	PI437169B	Chr10	PI437169B
#EE30A7	0.326509368494101	0.103030303030303	A.K. (Harrow)	Chr10	A.K. (Harrow)
#F4A460	0.334220063227697	0.120909090909091	Lawrence	Chr10	Lawrence
#6495ED	0.341930757961292	0.138787878787879	LG05-4832	Chr10	LG05-4832
#EE3A8C	0.349641452694888	0.0915151515151515	Hawkeye	Chr10	Hawkeye
#43CD80	0.357352147428483	0.125454545454545	Illini	Chr10	Illini
#FA8072	0.365062842162079	0.106969696969697	LD00-3309	Chr10	LD00-3309
#8B4789	0.372773536895674	0.143030303030303	S-100	Chr10	S-100
#8A2BE2	0.38048423162927	0.0972727272727273	Corsoy	Chr10	Corsoy
#36648B	0.388194926362865	0.115454545454545	Harosoy	Chr10	Harosoy
#836FFF	0.395905621096461	0.133333333333333	LG03-3191	Chr10	LG03-3191
#D2B48C	0.403616315830056	0.0875757575757576	Haberlandt	Chr10	Haberlandt
#B22222	0.411327010563652	0.123030303030303	Jackson	Chr10	Jackson
#FF4500	0.419037705297247	0.104242424242424	LG05-4292	Chr10	LG05-4292
#CD1076	0.426748400030843	0.14	Braxton	Chr10	Braxton
#A0522D	0.434459094764438	0.0945454545454545	PI404188A	Chr10	PI404188A
#EE8262	0.442169789498034	0.110606060606061	4J105-3-4	Chr10	4J105-3-4
#458B74	0.449880484231629	0.128787878787879	Douglas	Chr10	Douglas
#BCEE68	0.457591178965225	0.0833333333333333	PI427136	Chr10	PI427136
#483D8B	0.46530187369882	0.119393939393939	LG03-2979	Chr10	LG03-2979
#8DB6CD	0.473012568432416	0.100606060606061	Dillon	Chr10	Dillon
#EEB4B4	0.480723263166011	0.136969696969697	Forrest	Chr10	Forrest
#8FBC8F	0.488433957899607	0.0915151515151515	Perry	Chr10	Perry
#A020F0	0.496144652633202	0.109090909090909	PI518751	Chr10	PI518751
#E066FF	0.503855347366798	0.126969696969697	TN05-3027	Chr10	TN05-3027
#CD5555	0.511566042100393	0.0812121212121212	Kanro	Chr10	Kanro
#FF6A6A	0.519276736833989	0.116969696969697	Clemson	Chr10	Clemson
#B23AEE	0.526987431567584	0.0981818181818182	IA3023	Chr10	IA3023
#00CD66	0.53469812630118	0.134242424242424	5601T	Chr10	5601T
#EE7AE9	0.542408821034775	0.0887878787878788	Anderson	Chr10	Anderson
#5D478B	0.550119515768371	0.106969696969697	Bragg	Chr10	Bragg
#CD6090	0.557830210501966	0.125151515151515	Gasoy 17	Chr10	Gasoy 17
#EE9A49	0.565540905235562	0.0793939393939394	Cook	Chr10	Cook
#CAFF70	0.573251599969157	0.115757575757576	Mukden	Chr10	Mukden
#9ACD32	0.580962294702753	0.0972727272727273	Beeson	Chr10	Beeson
#2E8B57	0.588672989436348	0.133333333333333	Blackhawk	Chr10	Blackhawk
#607B8B	0.596383684169944	0.0878787878787879	CNS	Chr10	CNS
#CD2990	0.604094378903539	0.106060606060606	NC Raleigh	Chr10	NC Raleigh
#FF6EB4	0.611805073637135	0.123636363636364	Shelby	Chr10	Shelby
#FFA500	0.61951576837073	0.0781818181818182	U03-100612	Chr10	U03-100612
#CD3333	0.627226463104326	0.114242424242424	Hutcheson	Chr10	Hutcheson
#CD96CD	0.634937157837921	0.0957575757575758	Hill	Chr10	Hill
#6B8E23	0.642647852571517	0.131212121212121	Merit	Chr10	Merit
#9932CC	0.650358547305112	0.0851515151515151	Young	Chr10	Young
#CD69C9	0.658069242038708	0.103030303030303	Centennial	Chr10	Centennial
#00F5FF	0.665779936772303	0.120909090909091	Davis	Chr10	Davis
#8B475D	0.673490631505899	0.0754545454545455	Dunfield	Chr10	Dunfield
#CD6600	0.681201326239494	0.110909090909091	Pickett	Chr10	Pickett
#FF7F00	0.68891202097309	0.0912121212121212	Hood	Chr10	Hood
#7D26CD	0.696622715706685	0.127272727272727	Roanoke	Chr10	Roanoke
#00EEEE	0.704333410440281	0.0818181818181818	Volstate	Chr10	Volstate
#CD5B45	0.712044105173876	0.0996969696969697	Ransom	Chr10	Ransom
#4169E1	0.719754799907472	0.117272727272727	Ralsoy	Chr10	Ralsoy
#7A67EE	0.727465494641067	0.0715151515151515	Ogden	Chr10	Ogden
#551A8B	0.735176189374663	0.107272727272727	PI 180.501	Chr10	PI 180.501
#54FF9F	0.742886884108258	0.0881818181818182	Tracy	Chr10	Tracy
#CD853F	0.750597578841854	0.124242424242424	Amcor	Chr10	Amcor
#E9967A	0.758308273575449	0.0787878787878788	Calland	Chr10	Calland
#00FFFF	0.766018968309045	0.0966666666666667	S06-130640-2	Chr10	S06-130640-2
#8B0A50	0.77372966304264	0.114848484848485	York	Chr10	York
#3A5FCD	0.781440357776236	0.0687878787878788	Bonus	Chr10	Bonus
#0000FF	0.789151052509831	0.105151515151515	Dorman	Chr10	Dorman
#63B8FF	0.796861747243427	0.0863636363636364	NC Roy	Chr10	NC Roy
#D2691E	0.804572441977022	0.122727272727273	Richland	Chr10	Richland
#76EEC6	0.812283136710618	0.0766666666666667	Adams	Chr10	Adams
#EE1289	0.819993831444213	0.0948484848484848	Holladay	Chr10	Holladay
#698B69	0.827704526177809	0.113030303030303	Tokyo	Chr10	Tokyo
#00BFFF	0.835415220911404	0.066969696969697	Amsoy	Chr10	Amsoy
#CDC1C5	0.843125915645	0.103333333333333	Kent	Chr10	Kent
#FFA07A	0.850836610378595	0.0842424242424242	Wayne	Chr10	Wayne
#698B22	0.858547305112191	0.12030303030303	Lincoln	Chr10	Lincoln
#8B5A00	0.866257999845786	0.0742424242424242	Mandarin	Chr10	Mandarin
#FF0000	0.873968694579382	0.0918181818181818	Woodworth	Chr10	Woodworth
#1E90FF	0.881679389312977	0.10969696969697	Cumberland	Chr10	Cumberland
#4682B4	0.889390084046573	0.0642424242424242	Pella	Chr10	Pella
#6E8B3D	0.897100778780168	0.100606060606061	Williams	Chr10	Williams
#87CEFA	0.904811473513764	0.0821212121212121	Brim	Chr10	Brim
#A2B5CD	0.912522168247359	0.117878787878788	Chippewa	Chr10	Chippewa
#4F94CD	0.920232862980955	0.0721212121212121	Zane	Chr10	Zane
#00FF7F	0.92794355771455	0.09	Clark	Chr10	Clark
#AB82FF	0.935654252448146	0.108181818181818	Oakland	Chr10	Oakland
#CD919E	0.943364947181741	0.0624242424242424	Williams 82	Chr10	Williams 82
#66CDAA	0.951075641915337	0.0975757575757576	A3127	Chr10	A3127
#C71585	0.0489243580846634	0.539393939393939	Magellan	Chr11	Magellan
#CD8500	0.0566350528182589	0.398787878787879	LD02-9050	Chr11	LD02-9050
#FFA54F	0.0643457475518544	0.374848484848485	S06-13640	Chr11	S06-13640
#00E5EE	0.0720564422854499	0.347272727272727	Maverick	Chr11	Maverick
#EE3B3B	0.0797671370190454	0.273939393939394	LG97-7012	Chr11	LG97-7012
#00868B	0.0874778317526409	0.269090909090909	LG98-1605	Chr11	LG98-1605
#20B2AA	0.0951885264862364	0.237575757575758	Skylla	Chr11	Skylla
#668B8B	0.102899221219832	0.270606060606061	LD01-5907	Chr11	LD01-5907
#CD00CD	0.110609915953427	0.210909090909091	LG94-1128	Chr11	LG94-1128
#B3EE3A	0.118320610687023	0.221212121212121	LG90-2550	Chr11	LG90-2550
#6CA6CD	0.126031305420618	0.233030303030303	LG04-6000	Chr11	LG04-6000
#00FF00	0.133742000154214	0.169393939393939	NE3001	Chr11	NE3001
#DEB887	0.141452694887809	0.193333333333333	LG00-3372	Chr11	LG00-3372
#556B2F	0.149163389621405	0.173636363636364	LD02-4485	Chr11	LD02-4485
#8B2252	0.156874084355	0.184848484848485	CL0J173-6-8	Chr11	CL0J173-6-8
#EE00EE	0.164584779088596	0.131818181818182	LG94-1906	Chr11	LG94-1906
#6495ED	0.172295473822191	0.143030303030303	LG05-4832	Chr11	LG05-4832
#DB7093	0.180006168555787	0.158484848484848	Lee	Chr11	Lee
#EEC591	0.187716863289382	0.106969696969697	PI574486	Chr11	PI574486
#EE9572	0.195427558022978	0.139090909090909	Ford	Chr11	Ford
#CD7054	0.203138252756573	0.119090909090909	LG92-1255	Chr11	LG92-1255
#EE799F	0.210848947490169	0.154848484848485	5M20-2-5-2	Chr11	5M20-2-5-2
#BF3EFF	0.218559642223764	0.108484848484848	PI507681B	Chr11	PI507681B
#9B30FF	0.22627033695736	0.125757575757576	LG05-4317	Chr11	LG05-4317
#F4A460	0.233981031690955	0.143636363636364	Lawrence	Chr11	Lawrence
#00CDCD	0.241691726424551	0.0978787878787879	HS6-3976	Chr11	HS6-3976
#96CDCD	0.249402421158146	0.133030303030303	PI398881	Chr11	PI398881
#CD6839	0.257113115891742	0.114545454545455	LG04-4717	Chr11	LG04-4717
#FF7F24	0.264823810625337	0.149090909090909	Prohio	Chr11	Prohio
#48D1CC	0.272534505358933	0.102424242424242	LG05-4464	Chr11	LG05-4464
#00688B	0.280245200092528	0.12030303030303	Essex	Chr11	Essex
#FA8072	0.287955894826124	0.138484848484848	LD00-3309	Chr11	LD00-3309
#36648B	0.295666589559719	0.0915151515151515	Harosoy	Chr11	Harosoy
#E066FF	0.303377284293315	0.127575757575758	TN05-3027	Chr11	TN05-3027
#CD3700	0.31108797902691	0.109090909090909	PI437169B	Chr11	PI437169B
#FF3E96	0.318798673760506	0.145151515151515	CL0J095-4-6	Chr11	CL0J095-4-6
#9A32CD	0.326509368494101	0.0978787878787879	Hagood	Chr11	Hagood
#483D8B	0.334220063227697	0.115757575757576	LG03-2979	Chr11	LG03-2979
#458B74	0.341930757961292	0.133333333333333	Douglas	Chr11	Douglas
#EE3A8C	0.349641452694888	0.0860606060606061	Hawkeye	Chr11	Hawkeye
#FF4500	0.357352147428483	0.120606060606061	LG05-4292	Chr11	LG05-4292
#EEA2AD	0.365062842162079	0.102424242424242	PI561370	Chr11	PI561370
#A0522D	0.372773536895674	0.137272727272727	PI404188A	Chr11	PI404188A
#A2CD5A	0.38048423162927	0.0918181818181818	PI 88.788	Chr11	PI 88.788
#A020F0	0.388194926362865	0.107272727272727	PI518751	Chr11	PI518751
#FFA500	0.395905621096461	0.124242424242424	U03-100612	Chr11	U03-100612
#EE8262	0.403616315830056	0.0784848484848485	4J105-3-4	Chr11	4J105-3-4
#8B475D	0.411327010563652	0.114545454545455	Dunfield	Chr11	Dunfield
#B22222	0.419037705297247	0.0963636363636364	Jackson	Chr11	Jackson
#2E8B57	0.426748400030843	0.132424242424242	Blackhawk	Chr11	Blackhawk
#BCEE68	0.434459094764438	0.086969696969697	PI427136	Chr11	PI427136
#CDC1C5	0.442169789498034	0.103939393939394	Kent	Chr11	Kent
#836FFF	0.449880484231629	0.121818181818182	LG03-3191	Chr11	LG03-3191
#7D26CD	0.457591178965225	0.0760606060606061	Roanoke	Chr11	Roanoke
#FF6A6A	0.46530187369882	0.111818181818182	Clemson	Chr11	Clemson
#00F5FF	0.473012568432416	0.0927272727272727	Davis	Chr11	Davis
#551A8B	0.480723263166011	0.129090909090909	PI 180.501	Chr11	PI 180.501
#E9967A	0.488433957899607	0.0833333333333333	Calland	Chr11	Calland
#5D478B	0.496144652633202	0.101212121212121	Bragg	Chr11	Bragg
#698B69	0.503855347366798	0.119393939393939	Tokyo	Chr11	Tokyo
#CD6090	0.511566042100393	0.0736363636363636	Gasoy 17	Chr11	Gasoy 17
#CD2990	0.519276736833989	0.11	NC Raleigh	Chr11	NC Raleigh
#87CEFA	0.526987431567584	0.0915151515151515	Brim	Chr11	Brim
#9AC0CD	0.53469812630118	0.127878787878788	Capital	Chr11	Capital
#4876FF	0.542408821034775	0.0824242424242424	Harcor	Chr11	Harcor
#CD3333	0.550119515768371	0.10030303030303	Hutcheson	Chr11	Hutcheson
#CD1076	0.557830210501966	0.118181818181818	Braxton	Chr11	Braxton
#9932CC	0.565540905235562	0.0724242424242424	Young	Chr11	Young
#9ACD32	0.573251599969157	0.108484848484848	Beeson	Chr11	Beeson
#CD96CD	0.580962294702753	0.09	Hill	Chr11	Hill
#00CD66	0.588672989436348	0.126060606060606	5601T	Chr11	5601T
#EE9A49	0.596383684169944	0.0806060606060606	Cook	Chr11	Cook
#7A67EE	0.604094378903539	0.0987878787878788	Ogden	Chr11	Ogden
#FF7F00	0.611805073637135	0.116060606060606	Hood	Chr11	Hood
#8B0A50	0.61951576837073	0.0706060606060606	York	Chr11	York
#EEB4B4	0.627226463104326	0.106666666666667	Forrest	Chr11	Forrest
#4169E1	0.634937157837921	0.0884848484848485	Ralsoy	Chr11	Ralsoy
#8DB6CD	0.642647852571517	0.124545454545455	Dillon	Chr11	Dillon
#B23AEE	0.650358547305112	0.0787878787878788	IA3023	Chr11	IA3023
#CD5555	0.658069242038708	0.096969696969697	Kanro	Chr11	Kanro
#FF6EB4	0.665779936772303	0.114545454545455	Shelby	Chr11	Shelby
#63B8FF	0.673490631505899	0.0687878787878788	NC Roy	Chr11	NC Roy
#54FF9F	0.681201326239494	0.105151515151515	Tracy	Chr11	Tracy
#0000FF	0.68891202097309	0.0866666666666667	Dorman	Chr11	Dorman
#607B8B	0.696622715706685	0.122727272727273	CNS	Chr11	CNS
#EE1289	0.704333410440281	0.0772727272727273	Holladay	Chr11	Holladay
#8FBC8F	0.712044105173876	0.0954545454545455	Perry	Chr11	Perry
#00EEEE	0.719754799907472	0.113636363636364	Volstate	Chr11	Volstate
#8A2BE2	0.727465494641067	0.0678787878787879	Corsoy	Chr11	Corsoy
#D2691E	0.735176189374663	0.103333333333333	Richland	Chr11	Richland
#CD853F	0.742886884108258	0.0845454545454545	Amcor	Chr11	Amcor
#3A5FCD	0.750597578841854	0.120909090909091	Bonus	Chr11	Bonus
#43CD80	0.758308273575449	0.0754545454545455	Illini	Chr11	Illini
#6B8E23	0.766018968309045	0.0936363636363636	Merit	Chr11	Merit
#66CDAA	0.77372966304264	0.110909090909091	A3127	Chr11	A3127
#A2B5CD	0.781440357776236	0.0651515151515152	Chippewa	Chr11	Chippewa
#8B5A00	0.789151052509831	0.101515151515152	Mandarin	Chr11	Mandarin
#00FFFF	0.796861747243427	0.0833333333333333	S06-130640-2	Chr11	S06-130640-2
#FF0000	0.804572441977022	0.119393939393939	Woodworth	Chr11	Woodworth
#76EEC6	0.812283136710618	0.0736363636363636	Adams	Chr11	Adams
#EE30A7	0.819993831444213	0.0915151515151515	A.K. (Harrow)	Chr11	A.K. (Harrow)
#698B22	0.827704526177809	0.10969696969697	Lincoln	Chr11	Lincoln
#CD69C9	0.835415220911404	0.0636363636363636	Centennial	Chr11	Centennial
#D2B48C	0.843125915645	0.1	Haberlandt	Chr11	Haberlandt
#CD6600	0.850836610378595	0.0812121212121212	Pickett	Chr11	Pickett
#00BFFF	0.858547305112191	0.117272727272727	Amsoy	Chr11	Amsoy
#1E90FF	0.866257999845786	0.0715151515151515	Cumberland	Chr11	Cumberland
#CD5B45	0.873968694579382	0.0893939393939394	Ransom	Chr11	Ransom
#CD919E	0.881679389312977	0.107575757575758	Williams 82	Chr11	Williams 82
#AB82FF	0.889390084046573	0.0618181818181818	Oakland	Chr11	Oakland
#4F94CD	0.897100778780168	0.0981818181818182	Zane	Chr11	Zane
#CAFF70	0.904811473513764	0.0796969696969697	Mukden	Chr11	Mukden
#8B4789	0.912522168247359	0.116060606060606	S-100	Chr11	S-100
#EE7AE9	0.920232862980955	0.0703030303030303	Anderson	Chr11	Anderson
#4682B4	0.92794355771455	0.0881818181818182	Pella	Chr11	Pella
#FFA07A	0.935654252448146	0.106363636363636	Wayne	Chr11	Wayne
#6E8B3D	0.943364947181741	0.0603030303030303	Williams	Chr11	Williams
#00FF7F	0.951075641915337	0.0948484848484848	Clark	Chr11	Clark
#FFA54F	0.0489243580846634	0.727272727272727	S06-13640	Chr12	S06-13640
#C71585	0.0566350528182589	0.534848484848485	Magellan	Chr12	Magellan
#CD8500	0.0643457475518544	0.455757575757576	LD02-9050	Chr12	LD02-9050
#00E5EE	0.0720564422854499	0.368484848484848	Maverick	Chr12	Maverick
#EE3B3B	0.0797671370190454	0.321212121212121	LG97-7012	Chr12	LG97-7012
#00868B	0.0874778317526409	0.315454545454545	LG98-1605	Chr12	LG98-1605
#CD00CD	0.0951885264862364	0.293333333333333	LG94-1128	Chr12	LG94-1128
#B3EE3A	0.102899221219832	0.300909090909091	LG90-2550	Chr12	LG90-2550
#668B8B	0.110609915953427	0.253333333333333	LD01-5907	Chr12	LD01-5907
#20B2AA	0.118320610687023	0.265151515151515	Skylla	Chr12	Skylla
#00FF00	0.126031305420618	0.26969696969697	NE3001	Chr12	NE3001
#6CA6CD	0.133742000154214	0.213939393939394	LG04-6000	Chr12	LG04-6000
#DEB887	0.141452694887809	0.247878787878788	LG00-3372	Chr12	LG00-3372
#556B2F	0.149163389621405	0.219393939393939	LD02-4485	Chr12	LD02-4485
#EE00EE	0.156874084355	0.228181818181818	LG94-1906	Chr12	LG94-1906
#BF3EFF	0.164584779088596	0.178484848484848	PI507681B	Chr12	PI507681B
#DB7093	0.172295473822191	0.183333333333333	Lee	Chr12	Lee
#8B2252	0.180006168555787	0.196060606060606	CL0J173-6-8	Chr12	CL0J173-6-8
#96CDCD	0.187716863289382	0.147878787878788	PI398881	Chr12	PI398881
#CD6839	0.195427558022978	0.183030303030303	LG04-4717	Chr12	LG04-4717
#A0522D	0.203138252756573	0.159090909090909	PI404188A	Chr12	PI404188A
#EE9572	0.210848947490169	0.194242424242424	Ford	Chr12	Ford
#FF7F24	0.218559642223764	0.143333333333333	Prohio	Chr12	Prohio
#00CDCD	0.22627033695736	0.16030303030303	HS6-3976	Chr12	HS6-3976
#EEC591	0.233981031690955	0.178484848484848	PI574486	Chr12	PI574486
#CD7054	0.241691726424551	0.132727272727273	LG92-1255	Chr12	LG92-1255
#6495ED	0.249402421158146	0.167272727272727	LG05-4832	Chr12	LG05-4832
#9B30FF	0.257113115891742	0.146969696969697	LG05-4317	Chr12	LG05-4317
#483D8B	0.264823810625337	0.18030303030303	LG03-2979	Chr12	LG03-2979
#48D1CC	0.272534505358933	0.132424242424242	LG05-4464	Chr12	LG05-4464
#9A32CD	0.280245200092528	0.14969696969697	Hagood	Chr12	Hagood
#36648B	0.287955894826124	0.164848484848485	Harosoy	Chr12	Harosoy
#00688B	0.295666589559719	0.118787878787879	Essex	Chr12	Essex
#EE799F	0.303377284293315	0.153939393939394	5M20-2-5-2	Chr12	5M20-2-5-2
#458B74	0.31108797902691	0.130606060606061	Douglas	Chr12	Douglas
#EEA2AD	0.318798673760506	0.166666666666667	PI561370	Chr12	PI561370
#63B8FF	0.326509368494101	0.120606060606061	NC Roy	Chr12	NC Roy
#BCEE68	0.334220063227697	0.138181818181818	PI427136	Chr12	PI427136
#FF3E96	0.341930757961292	0.155757575757576	CL0J095-4-6	Chr12	CL0J095-4-6
#F4A460	0.349641452694888	0.11	Lawrence	Chr12	Lawrence
#EEB4B4	0.357352147428483	0.145757575757576	Forrest	Chr12	Forrest
#EE1289	0.365062842162079	0.127575757575758	Holladay	Chr12	Holladay
#A020F0	0.372773536895674	0.162424242424242	PI518751	Chr12	PI518751
#FF4500	0.38048423162927	0.116060606060606	LG05-4292	Chr12	LG05-4292
#CD2990	0.388194926362865	0.132727272727273	NC Raleigh	Chr12	NC Raleigh
#CD3700	0.395905621096461	0.15030303030303	PI437169B	Chr12	PI437169B
#FA8072	0.403616315830056	0.103030303030303	LD00-3309	Chr12	LD00-3309
#9AC0CD	0.411327010563652	0.137878787878788	Capital	Chr12	Capital
#EE3A8C	0.419037705297247	0.118787878787879	Hawkeye	Chr12	Hawkeye
#551A8B	0.426748400030843	0.154848484848485	PI 180.501	Chr12	PI 180.501
#A2CD5A	0.434459094764438	0.108787878787879	PI 88.788	Chr12	PI 88.788
#698B69	0.442169789498034	0.126666666666667	Tokyo	Chr12	Tokyo
#B22222	0.449880484231629	0.143333333333333	Jackson	Chr12	Jackson
#CD5555	0.457591178965225	0.0975757575757576	Kanro	Chr12	Kanro
#E066FF	0.46530187369882	0.133636363636364	TN05-3027	Chr12	TN05-3027
#D2B48C	0.473012568432416	0.114545454545455	Haberlandt	Chr12	Haberlandt
#CD6600	0.480723263166011	0.150606060606061	Pickett	Chr12	Pickett
#836FFF	0.488433957899607	0.102727272727273	LG03-3191	Chr12	LG03-3191
#4876FF	0.496144652633202	0.12030303030303	Harcor	Chr12	Harcor
#00FFFF	0.503855347366798	0.138484848484848	S06-130640-2	Chr12	S06-130640-2
#00CD66	0.511566042100393	0.0927272727272727	5601T	Chr12	5601T
#EE8262	0.519276736833989	0.128787878787879	4J105-3-4	Chr12	4J105-3-4
#87CEFA	0.526987431567584	0.110606060606061	Brim	Chr12	Brim
#CDC1C5	0.53469812630118	0.146969696969697	Kent	Chr12	Kent
#FF7F00	0.542408821034775	0.100909090909091	Hood	Chr12	Hood
#CD69C9	0.550119515768371	0.118484848484848	Centennial	Chr12	Centennial
#698B22	0.557830210501966	0.136666666666667	Lincoln	Chr12	Lincoln
#FF6A6A	0.565540905235562	0.0909090909090909	Clemson	Chr12	Clemson
#D2691E	0.573251599969157	0.126363636363636	Richland	Chr12	Richland
#CD853F	0.580962294702753	0.107272727272727	Amcor	Chr12	Amcor
#0000FF	0.588672989436348	0.143636363636364	Dorman	Chr12	Dorman
#9ACD32	0.596383684169944	0.0978787878787879	Beeson	Chr12	Beeson
#8B475D	0.604094378903539	0.116060606060606	Dunfield	Chr12	Dunfield
#A2B5CD	0.611805073637135	0.133939393939394	Chippewa	Chr12	Chippewa
#FFA500	0.61951576837073	0.0884848484848485	U03-100612	Chr12	U03-100612
#4169E1	0.627226463104326	0.123636363636364	Ralsoy	Chr12	Ralsoy
#8DB6CD	0.634937157837921	0.104848484848485	Dillon	Chr12	Dillon
#E9967A	0.642647852571517	0.140909090909091	Calland	Chr12	Calland
#CD1076	0.650358547305112	0.0948484848484848	Braxton	Chr12	Braxton
#CD6090	0.658069242038708	0.113030303030303	Gasoy 17	Chr12	Gasoy 17
#607B8B	0.665779936772303	0.130909090909091	CNS	Chr12	CNS
#3A5FCD	0.673490631505899	0.0851515151515151	Bonus	Chr12	Bonus
#7D26CD	0.681201326239494	0.121515151515152	Roanoke	Chr12	Roanoke
#CD5B45	0.68891202097309	0.103030303030303	Ransom	Chr12	Ransom
#00EEEE	0.696622715706685	0.139090909090909	Volstate	Chr12	Volstate
#7A67EE	0.704333410440281	0.0933333333333333	Ogden	Chr12	Ogden
#43CD80	0.712044105173876	0.110909090909091	Illini	Chr12	Illini
#9932CC	0.719754799907472	0.129090909090909	Young	Chr12	Young
#00F5FF	0.727465494641067	0.0833333333333333	Davis	Chr12	Davis
#EE30A7	0.735176189374663	0.118787878787879	A.K. (Harrow)	Chr12	A.K. (Harrow)
#EE7AE9	0.742886884108258	0.10030303030303	Anderson	Chr12	Anderson
#EE9A49	0.750597578841854	0.136666666666667	Cook	Chr12	Cook
#8A2BE2	0.758308273575449	0.0912121212121212	Corsoy	Chr12	Corsoy
#CD3333	0.766018968309045	0.109393939393939	Hutcheson	Chr12	Hutcheson
#FF6EB4	0.77372966304264	0.127272727272727	Shelby	Chr12	Shelby
#FF0000	0.781440357776236	0.0815151515151515	Woodworth	Chr12	Woodworth
#5D478B	0.789151052509831	0.117575757575758	Bragg	Chr12	Bragg
#54FF9F	0.796861747243427	0.0993939393939394	Tracy	Chr12	Tracy
#CD96CD	0.804572441977022	0.134848484848485	Hill	Chr12	Hill
#8FBC8F	0.812283136710618	0.0890909090909091	Perry	Chr12	Perry
#B23AEE	0.819993831444213	0.106969696969697	IA3023	Chr12	IA3023
#8B5A00	0.827704526177809	0.125151515151515	Mandarin	Chr12	Mandarin
#8B4789	0.835415220911404	0.0793939393939394	S-100	Chr12	S-100
#CAFF70	0.843125915645	0.114848484848485	Mukden	Chr12	Mukden
#2E8B57	0.850836610378595	0.0963636363636364	Blackhawk	Chr12	Blackhawk
#76EEC6	0.858547305112191	0.132424242424242	Adams	Chr12	Adams
#6B8E23	0.866257999845786	0.0866666666666667	Merit	Chr12	Merit
#CD919E	0.873968694579382	0.104545454545455	Williams 82	Chr12	Williams 82
#00BFFF	0.881679389312977	0.121515151515152	Amsoy	Chr12	Amsoy
#FFA07A	0.889390084046573	0.0760606060606061	Wayne	Chr12	Wayne
#1E90FF	0.897100778780168	0.112121212121212	Cumberland	Chr12	Cumberland
#8B0A50	0.904811473513764	0.0936363636363636	York	Chr12	York
#4F94CD	0.912522168247359	0.13	Zane	Chr12	Zane
#4682B4	0.920232862980955	0.0842424242424242	Pella	Chr12	Pella
#AB82FF	0.92794355771455	0.102121212121212	Oakland	Chr12	Oakland
#66CDAA	0.935654252448146	0.12	A3127	Chr12	A3127
#00FF7F	0.943364947181741	0.0727272727272727	Clark	Chr12	Clark
#6E8B3D	0.951075641915337	0.104242424242424	Williams	Chr12	Williams
#C71585	0.0489243580846634	0.86030303030303	Magellan	Chr13	Magellan
#CD8500	0.0566350528182589	0.646666666666667	LD02-9050	Chr13	LD02-9050
#FFA54F	0.0643457475518544	0.659090909090909	S06-13640	Chr13	S06-13640
#00E5EE	0.0720564422854499	0.565454545454545	Maverick	Chr13	Maverick
#EE3B3B	0.0797671370190454	0.48969696969697	LG97-7012	Chr13	LG97-7012
#20B2AA	0.0874778317526409	0.480909090909091	Skylla	Chr13	Skylla
#00868B	0.0951885264862364	0.43	LG98-1605	Chr13	LG98-1605
#CD00CD	0.102899221219832	0.463333333333333	LG94-1128	Chr13	LG94-1128
#B3EE3A	0.110609915953427	0.407272727272727	LG90-2550	Chr13	LG90-2550
#668B8B	0.118320610687023	0.418484848484848	LD01-5907	Chr13	LD01-5907
#6CA6CD	0.126031305420618	0.435454545454545	LG04-6000	Chr13	LG04-6000
#00FF00	0.133742000154214	0.316969696969697	NE3001	Chr13	NE3001
