colour	x	xend	y	yend	tooltip	showSelected	showSelected2
#FF6A6A	0.303377284293315	0.303377284293315	0.0960606060606061	0.0454545454545455	Clemson	Chr17	Clemson
#FF4500	0.31108797902691	0.31108797902691	0.0960606060606061	0.0454545454545455	LG05-4292	Chr17	LG05-4292
#FA8072	0.318798673760506	0.318798673760506	0.0954545454545455	0.0454545454545455	LD00-3309	Chr17	LD00-3309
#E066FF	0.326509368494101	0.326509368494101	0.0954545454545455	0.0454545454545455	TN05-3027	Chr17	TN05-3027
#CD5555	0.334220063227697	0.334220063227697	0.0939393939393939	0.0454545454545455	Kanro	Chr17	Kanro
#F4A460	0.341930757961292	0.341930757961292	0.0939393939393939	0.0454545454545455	Lawrence	Chr17	Lawrence
#CD3700	0.349641452694888	0.349641452694888	0.0939393939393939	0.0454545454545455	PI437169B	Chr17	PI437169B
#EE8262	0.357352147428483	0.357352147428483	0.093030303030303	0.0454545454545455	4J105-3-4	Chr17	4J105-3-4
#EEA2AD	0.365062842162079	0.365062842162079	0.0927272727272727	0.0454545454545455	PI561370	Chr17	PI561370
#9A32CD	0.372773536895674	0.372773536895674	0.0924242424242424	0.0454545454545455	Hagood	Chr17	Hagood
#BCEE68	0.38048423162927	0.38048423162927	0.0921212121212121	0.0454545454545455	PI427136	Chr17	PI427136
#607B8B	0.388194926362865	0.388194926362865	0.0909090909090909	0.0454545454545455	CNS	Chr17	CNS
#A020F0	0.395905621096461	0.395905621096461	0.0906060606060606	0.0454545454545455	PI518751	Chr17	PI518751
#4169E1	0.403616315830056	0.403616315830056	0.0906060606060606	0.0454545454545455	Ralsoy	Chr17	Ralsoy
#A2CD5A	0.411327010563652	0.411327010563652	0.0903030303030303	0.0454545454545455	PI 88.788	Chr17	PI 88.788
#551A8B	0.419037705297247	0.419037705297247	0.0884848484848485	0.0454545454545455	PI 180.501	Chr17	PI 180.501
#B22222	0.426748400030843	0.426748400030843	0.0878787878787879	0.0454545454545455	Jackson	Chr17	Jackson
#A0522D	0.434459094764438	0.434459094764438	0.086969696969697	0.0454545454545455	PI404188A	Chr17	PI404188A
#9AC0CD	0.442169789498034	0.442169789498034	0.0863636363636364	0.0454545454545455	Capital	Chr17	Capital
#FFA500	0.449880484231629	0.449880484231629	0.0863636363636364	0.0454545454545455	U03-100612	Chr17	U03-100612
#D2B48C	0.457591178965225	0.457591178965225	0.0860606060606061	0.0454545454545455	Haberlandt	Chr17	Haberlandt
#00EEEE	0.46530187369882	0.46530187369882	0.0848484848484849	0.0454545454545455	Volstate	Chr17	Volstate
#EEB4B4	0.473012568432416	0.473012568432416	0.0842424242424242	0.0454545454545455	Forrest	Chr17	Forrest
#D2691E	0.480723263166011	0.480723263166011	0.0842424242424242	0.0454545454545455	Richland	Chr17	Richland
#698B69	0.488433957899607	0.488433957899607	0.0836363636363636	0.0454545454545455	Tokyo	Chr17	Tokyo
#CD853F	0.496144652633202	0.496144652633202	0.0821212121212121	0.0454545454545455	Amcor	Chr17	Amcor
#CD6090	0.503855347366798	0.503855347366798	0.0821212121212121	0.0454545454545455	Gasoy 17	Chr17	Gasoy 17
#7D26CD	0.511566042100393	0.511566042100393	0.0818181818181818	0.0454545454545455	Roanoke	Chr17	Roanoke
#00BFFF	0.519276736833989	0.519276736833989	0.0815151515151515	0.0454545454545455	Amsoy	Chr17	Amsoy
#CD2990	0.526987431567584	0.526987431567584	0.0790909090909091	0.0454545454545455	NC Raleigh	Chr17	NC Raleigh
#458B74	0.53469812630118	0.53469812630118	0.0784848484848485	0.0454545454545455	Douglas	Chr17	Douglas
#5D478B	0.542408821034775	0.542408821034775	0.0778787878787879	0.0454545454545455	Bragg	Chr17	Bragg
#00FFFF	0.550119515768371	0.550119515768371	0.0775757575757576	0.0454545454545455	S06-130640-2	Chr17	S06-130640-2
#3A5FCD	0.557830210501966	0.557830210501966	0.0772727272727273	0.0454545454545455	Bonus	Chr17	Bonus
#CD1076	0.565540905235562	0.565540905235562	0.0772727272727273	0.0454545454545455	Braxton	Chr17	Braxton
#63B8FF	0.573251599969157	0.573251599969157	0.0766666666666667	0.0454545454545455	NC Roy	Chr17	NC Roy
#EE3A8C	0.580962294702753	0.580962294702753	0.0760606060606061	0.0454545454545455	Hawkeye	Chr17	Hawkeye
#EE1289	0.588672989436348	0.588672989436348	0.0757575757575758	0.0454545454545455	Holladay	Chr17	Holladay
#8B475D	0.596383684169944	0.596383684169944	0.0754545454545455	0.0454545454545455	Dunfield	Chr17	Dunfield
#4876FF	0.604094378903539	0.604094378903539	0.0745454545454545	0.0454545454545455	Harcor	Chr17	Harcor
#00F5FF	0.611805073637135	0.611805073637135	0.0742424242424242	0.0454545454545455	Davis	Chr17	Davis
#8B5A00	0.61951576837073	0.61951576837073	0.0742424242424242	0.0454545454545455	Mandarin	Chr17	Mandarin
#B23AEE	0.627226463104326	0.627226463104326	0.073030303030303	0.0454545454545455	IA3023	Chr17	IA3023
#87CEFA	0.634937157837921	0.634937157837921	0.0727272727272727	0.0454545454545455	Brim	Chr17	Brim
#EE9A49	0.642647852571517	0.642647852571517	0.0724242424242424	0.0454545454545455	Cook	Chr17	Cook
#CDC1C5	0.650358547305112	0.650358547305112	0.0724242424242424	0.0454545454545455	Kent	Chr17	Kent
#FF7F00	0.658069242038708	0.658069242038708	0.0721212121212121	0.0454545454545455	Hood	Chr17	Hood
#6B8E23	0.665779936772303	0.665779936772303	0.0715151515151515	0.0454545454545455	Merit	Chr17	Merit
#8FBC8F	0.673490631505899	0.673490631505899	0.0712121212121212	0.0454545454545455	Perry	Chr17	Perry
#CD96CD	0.681201326239494	0.681201326239494	0.0703030303030303	0.0454545454545455	Hill	Chr17	Hill
#8A2BE2	0.68891202097309	0.68891202097309	0.07	0.0454545454545455	Corsoy	Chr17	Corsoy
#54FF9F	0.696622715706685	0.696622715706685	0.07	0.0454545454545455	Tracy	Chr17	Tracy
#836FFF	0.704333410440281	0.704333410440281	0.0696969696969697	0.0454545454545455	LG03-3191	Chr17	LG03-3191
#CD5B45	0.712044105173876	0.712044105173876	0.0693939393939394	0.0454545454545455	Ransom	Chr17	Ransom
#9ACD32	0.719754799907472	0.719754799907472	0.0687878787878788	0.0454545454545455	Beeson	Chr17	Beeson
#0000FF	0.727465494641067	0.727465494641067	0.0684848484848485	0.0454545454545455	Dorman	Chr17	Dorman
#7A67EE	0.735176189374663	0.735176189374663	0.0684848484848485	0.0454545454545455	Ogden	Chr17	Ogden
#CD69C9	0.742886884108258	0.742886884108258	0.0675757575757576	0.0454545454545455	Centennial	Chr17	Centennial
#FF0000	0.750597578841854	0.750597578841854	0.0672727272727273	0.0454545454545455	Woodworth	Chr17	Woodworth
#A2B5CD	0.758308273575449	0.758308273575449	0.066969696969697	0.0454545454545455	Chippewa	Chr17	Chippewa
#698B22	0.766018968309045	0.766018968309045	0.066969696969697	0.0454545454545455	Lincoln	Chr17	Lincoln
#66CDAA	0.77372966304264	0.77372966304264	0.0666666666666667	0.0454545454545455	A3127	Chr17	A3127
#9932CC	0.781440357776236	0.781440357776236	0.0666666666666667	0.0454545454545455	Young	Chr17	Young
#76EEC6	0.789151052509831	0.789151052509831	0.0660606060606061	0.0454545454545455	Adams	Chr17	Adams
#43CD80	0.796861747243427	0.796861747243427	0.0660606060606061	0.0454545454545455	Illini	Chr17	Illini
#EE30A7	0.804572441977022	0.804572441977022	0.0657575757575758	0.0454545454545455	A.K. (Harrow)	Chr17	A.K. (Harrow)
#4682B4	0.812283136710618	0.812283136710618	0.0648484848484848	0.0454545454545455	Pella	Chr17	Pella
#8DB6CD	0.819993831444213	0.819993831444213	0.0642424242424242	0.0454545454545455	Dillon	Chr17	Dillon
#2E8B57	0.827704526177809	0.827704526177809	0.0639393939393939	0.0454545454545455	Blackhawk	Chr17	Blackhawk
#E9967A	0.835415220911404	0.835415220911404	0.0639393939393939	0.0454545454545455	Calland	Chr17	Calland
#8B0A50	0.843125915645	0.843125915645	0.0639393939393939	0.0454545454545455	York	Chr17	York
#4F94CD	0.850836610378595	0.850836610378595	0.0639393939393939	0.0454545454545455	Zane	Chr17	Zane
#CD6600	0.858547305112191	0.858547305112191	0.0633333333333333	0.0454545454545455	Pickett	Chr17	Pickett
#CAFF70	0.866257999845786	0.866257999845786	0.0627272727272727	0.0454545454545455	Mukden	Chr17	Mukden
#8B4789	0.873968694579382	0.873968694579382	0.0627272727272727	0.0454545454545455	S-100	Chr17	S-100
#CD919E	0.881679389312977	0.881679389312977	0.0615151515151515	0.0454545454545455	Williams 82	Chr17	Williams 82
#CD3333	0.889390084046573	0.889390084046573	0.0612121212121212	0.0454545454545455	Hutcheson	Chr17	Hutcheson
#FFA07A	0.897100778780168	0.897100778780168	0.0612121212121212	0.0454545454545455	Wayne	Chr17	Wayne
#AB82FF	0.904811473513764	0.904811473513764	0.0609090909090909	0.0454545454545455	Oakland	Chr17	Oakland
#FF6EB4	0.912522168247359	0.912522168247359	0.0606060606060606	0.0454545454545455	Shelby	Chr17	Shelby
#00FF7F	0.920232862980955	0.920232862980955	0.0596969696969697	0.0454545454545455	Clark	Chr17	Clark
#00CD66	0.92794355771455	0.92794355771455	0.0593939393939394	0.0454545454545455	5601T	Chr17	5601T
#EE7AE9	0.935654252448146	0.935654252448146	0.0593939393939394	0.0454545454545455	Anderson	Chr17	Anderson
#1E90FF	0.943364947181741	0.943364947181741	0.0578787878787879	0.0454545454545455	Cumberland	Chr17	Cumberland
#6E8B3D	0.951075641915337	0.951075641915337	0.0563636363636364	0.0454545454545455	Williams	Chr17	Williams
#C71585	0.0489243580846634	0.0489243580846634	0.625757575757576	0.0454545454545455	Magellan	Chr18	Magellan
#CD8500	0.0566350528182589	0.0566350528182589	0.538787878787879	0.0454545454545455	LD02-9050	Chr18	LD02-9050
#FFA54F	0.0643457475518544	0.0643457475518544	0.511818181818182	0.0454545454545455	S06-13640	Chr18	S06-13640
#00E5EE	0.0720564422854499	0.0720564422854499	0.433030303030303	0.0454545454545455	Maverick	Chr18	Maverick
#EE3B3B	0.0797671370190454	0.0797671370190454	0.373636363636364	0.0454545454545455	LG97-7012	Chr18	LG97-7012
#00868B	0.0874778317526409	0.0874778317526409	0.351515151515152	0.0454545454545455	LG98-1605	Chr18	LG98-1605
#00FF00	0.0951885264862364	0.0951885264862364	0.328787878787879	0.0454545454545455	NE3001	Chr18	NE3001
#668B8B	0.102899221219832	0.102899221219832	0.323333333333333	0.0454545454545455	LD01-5907	Chr18	LD01-5907
#20B2AA	0.110609915953427	0.110609915953427	0.320909090909091	0.0454545454545455	Skylla	Chr18	Skylla
#B3EE3A	0.118320610687023	0.118320610687023	0.316363636363636	0.0454545454545455	LG90-2550	Chr18	LG90-2550
#CD00CD	0.126031305420618	0.126031305420618	0.308787878787879	0.0454545454545455	LG94-1128	Chr18	LG94-1128
#6CA6CD	0.133742000154214	0.133742000154214	0.305757575757576	0.0454545454545455	LG04-6000	Chr18	LG04-6000
#556B2F	0.141452694887809	0.141452694887809	0.304242424242424	0.0454545454545455	LD02-4485	Chr18	LD02-4485
#DEB887	0.149163389621405	0.149163389621405	0.282727272727273	0.0454545454545455	LG00-3372	Chr18	LG00-3372
#8B2252	0.156874084355	0.156874084355	0.260606060606061	0.0454545454545455	CL0J173-6-8	Chr18	CL0J173-6-8
#D2B48C	0.164584779088596	0.164584779088596	0.253030303030303	0.0454545454545455	Haberlandt	Chr18	Haberlandt
#A2CD5A	0.172295473822191	0.172295473822191	0.239393939393939	0.0454545454545455	PI 88.788	Chr18	PI 88.788
#CD7054	0.180006168555787	0.180006168555787	0.239090909090909	0.0454545454545455	LG92-1255	Chr18	LG92-1255
#FF6A6A	0.187716863289382	0.187716863289382	0.236969696969697	0.0454545454545455	Clemson	Chr18	Clemson
#EE00EE	0.195427558022978	0.195427558022978	0.23	0.0454545454545455	LG94-1906	Chr18	LG94-1906
#6495ED	0.203138252756573	0.203138252756573	0.229393939393939	0.0454545454545455	LG05-4832	Chr18	LG05-4832
#FA8072	0.210848947490169	0.210848947490169	0.223939393939394	0.0454545454545455	LD00-3309	Chr18	LD00-3309
#FF7F00	0.218559642223764	0.218559642223764	0.223636363636364	0.0454545454545455	Hood	Chr18	Hood
#EEA2AD	0.22627033695736	0.22627033695736	0.220606060606061	0.0454545454545455	PI561370	Chr18	PI561370
#B22222	0.233981031690955	0.233981031690955	0.22030303030303	0.0454545454545455	Jackson	Chr18	Jackson
#DB7093	0.241691726424551	0.241691726424551	0.22	0.0454545454545455	Lee	Chr18	Lee
#CD5555	0.249402421158146	0.249402421158146	0.21969696969697	0.0454545454545455	Kanro	Chr18	Kanro
#00CDCD	0.257113115891742	0.257113115891742	0.218484848484848	0.0454545454545455	HS6-3976	Chr18	HS6-3976
#BF3EFF	0.264823810625337	0.264823810625337	0.218484848484848	0.0454545454545455	PI507681B	Chr18	PI507681B
#CDC1C5	0.272534505358933	0.272534505358933	0.217878787878788	0.0454545454545455	Kent	Chr18	Kent
#00F5FF	0.280245200092528	0.280245200092528	0.216969696969697	0.0454545454545455	Davis	Chr18	Davis
#FF7F24	0.287955894826124	0.287955894826124	0.216969696969697	0.0454545454545455	Prohio	Chr18	Prohio
#EEC591	0.295666589559719	0.295666589559719	0.213939393939394	0.0454545454545455	PI574486	Chr18	PI574486
#7D26CD	0.303377284293315	0.303377284293315	0.213939393939394	0.0454545454545455	Roanoke	Chr18	Roanoke
#7A67EE	0.31108797902691	0.31108797902691	0.213333333333333	0.0454545454545455	Ogden	Chr18	Ogden
#FF3E96	0.318798673760506	0.318798673760506	0.211818181818182	0.0454545454545455	CL0J095-4-6	Chr18	CL0J095-4-6
#00EEEE	0.326509368494101	0.326509368494101	0.210606060606061	0.0454545454545455	Volstate	Chr18	Volstate
#EE3A8C	0.334220063227697	0.334220063227697	0.21030303030303	0.0454545454545455	Hawkeye	Chr18	Hawkeye
#CD3700	0.341930757961292	0.341930757961292	0.20969696969697	0.0454545454545455	PI437169B	Chr18	PI437169B
#EEB4B4	0.349641452694888	0.349641452694888	0.206666666666667	0.0454545454545455	Forrest	Chr18	Forrest
#9A32CD	0.357352147428483	0.357352147428483	0.205151515151515	0.0454545454545455	Hagood	Chr18	Hagood
#CD6839	0.365062842162079	0.365062842162079	0.201515151515152	0.0454545454545455	LG04-4717	Chr18	LG04-4717
#A020F0	0.372773536895674	0.372773536895674	0.19969696969697	0.0454545454545455	PI518751	Chr18	PI518751
#698B69	0.38048423162927	0.38048423162927	0.199090909090909	0.0454545454545455	Tokyo	Chr18	Tokyo
#EE799F	0.388194926362865	0.388194926362865	0.196969696969697	0.0454545454545455	5M20-2-5-2	Chr18	5M20-2-5-2
#96CDCD	0.395905621096461	0.395905621096461	0.196969696969697	0.0454545454545455	PI398881	Chr18	PI398881
#CD6600	0.403616315830056	0.403616315830056	0.195757575757576	0.0454545454545455	Pickett	Chr18	Pickett
#EE9572	0.411327010563652	0.411327010563652	0.193939393939394	0.0454545454545455	Ford	Chr18	Ford
#D2691E	0.419037705297247	0.419037705297247	0.193939393939394	0.0454545454545455	Richland	Chr18	Richland
#483D8B	0.426748400030843	0.426748400030843	0.193636363636364	0.0454545454545455	LG03-2979	Chr18	LG03-2979
#9ACD32	0.434459094764438	0.434459094764438	0.193030303030303	0.0454545454545455	Beeson	Chr18	Beeson
#CD6090	0.442169789498034	0.442169789498034	0.190606060606061	0.0454545454545455	Gasoy 17	Chr18	Gasoy 17
#36648B	0.449880484231629	0.449880484231629	0.19030303030303	0.0454545454545455	Harosoy	Chr18	Harosoy
#FFA500	0.457591178965225	0.457591178965225	0.19030303030303	0.0454545454545455	U03-100612	Chr18	U03-100612
#5D478B	0.46530187369882	0.46530187369882	0.18969696969697	0.0454545454545455	Bragg	Chr18	Bragg
#458B74	0.473012568432416	0.473012568432416	0.187575757575758	0.0454545454545455	Douglas	Chr18	Douglas
#2E8B57	0.480723263166011	0.480723263166011	0.186969696969697	0.0454545454545455	Blackhawk	Chr18	Blackhawk
#CD1076	0.488433957899607	0.488433957899607	0.186969696969697	0.0454545454545455	Braxton	Chr18	Braxton
#CAFF70	0.496144652633202	0.496144652633202	0.186363636363636	0.0454545454545455	Mukden	Chr18	Mukden
#607B8B	0.503855347366798	0.503855347366798	0.185757575757576	0.0454545454545455	CNS	Chr18	CNS
#E066FF	0.511566042100393	0.511566042100393	0.185151515151515	0.0454545454545455	TN05-3027	Chr18	TN05-3027
#9B30FF	0.519276736833989	0.519276736833989	0.183939393939394	0.0454545454545455	LG05-4317	Chr18	LG05-4317
#00688B	0.526987431567584	0.526987431567584	0.183333333333333	0.0454545454545455	Essex	Chr18	Essex
#4169E1	0.53469812630118	0.53469812630118	0.183030303030303	0.0454545454545455	Ralsoy	Chr18	Ralsoy
#FF4500	0.542408821034775	0.542408821034775	0.181818181818182	0.0454545454545455	LG05-4292	Chr18	LG05-4292
#EE8262	0.550119515768371	0.550119515768371	0.180606060606061	0.0454545454545455	4J105-3-4	Chr18	4J105-3-4
#E9967A	0.557830210501966	0.557830210501966	0.18030303030303	0.0454545454545455	Calland	Chr18	Calland
#8B475D	0.565540905235562	0.565540905235562	0.177272727272727	0.0454545454545455	Dunfield	Chr18	Dunfield
#A0522D	0.573251599969157	0.573251599969157	0.176666666666667	0.0454545454545455	PI404188A	Chr18	PI404188A
#F4A460	0.580962294702753	0.580962294702753	0.176363636363636	0.0454545454545455	Lawrence	Chr18	Lawrence
#8B5A00	0.588672989436348	0.588672989436348	0.175757575757576	0.0454545454545455	Mandarin	Chr18	Mandarin
#6B8E23	0.596383684169944	0.596383684169944	0.175757575757576	0.0454545454545455	Merit	Chr18	Merit
#4876FF	0.604094378903539	0.604094378903539	0.17	0.0454545454545455	Harcor	Chr18	Harcor
#3A5FCD	0.611805073637135	0.611805073637135	0.166969696969697	0.0454545454545455	Bonus	Chr18	Bonus
#CD2990	0.61951576837073	0.61951576837073	0.166969696969697	0.0454545454545455	NC Raleigh	Chr18	NC Raleigh
#CD3333	0.627226463104326	0.627226463104326	0.166666666666667	0.0454545454545455	Hutcheson	Chr18	Hutcheson
#63B8FF	0.634937157837921	0.634937157837921	0.163636363636364	0.0454545454545455	NC Roy	Chr18	NC Roy
#CD919E	0.642647852571517	0.642647852571517	0.163636363636364	0.0454545454545455	Williams 82	Chr18	Williams 82
#00CD66	0.650358547305112	0.650358547305112	0.163333333333333	0.0454545454545455	5601T	Chr18	5601T
#0000FF	0.658069242038708	0.658069242038708	0.162121212121212	0.0454545454545455	Dorman	Chr18	Dorman
#4682B4	0.665779936772303	0.665779936772303	0.162121212121212	0.0454545454545455	Pella	Chr18	Pella
#48D1CC	0.673490631505899	0.673490631505899	0.161818181818182	0.0454545454545455	LG05-4464	Chr18	LG05-4464
#6E8B3D	0.681201326239494	0.681201326239494	0.161515151515152	0.0454545454545455	Williams	Chr18	Williams
#8FBC8F	0.68891202097309	0.68891202097309	0.15969696969697	0.0454545454545455	Perry	Chr18	Perry
#87CEFA	0.696622715706685	0.696622715706685	0.159393939393939	0.0454545454545455	Brim	Chr18	Brim
#551A8B	0.704333410440281	0.704333410440281	0.158181818181818	0.0454545454545455	PI 180.501	Chr18	PI 180.501
#CD5B45	0.712044105173876	0.712044105173876	0.156363636363636	0.0454545454545455	Ransom	Chr18	Ransom
#00FFFF	0.719754799907472	0.719754799907472	0.156060606060606	0.0454545454545455	S06-130640-2	Chr18	S06-130640-2
#54FF9F	0.727465494641067	0.727465494641067	0.155757575757576	0.0454545454545455	Tracy	Chr18	Tracy
#836FFF	0.735176189374663	0.735176189374663	0.155151515151515	0.0454545454545455	LG03-3191	Chr18	LG03-3191
#EE7AE9	0.742886884108258	0.742886884108258	0.154545454545455	0.0454545454545455	Anderson	Chr18	Anderson
#CD69C9	0.750597578841854	0.750597578841854	0.154242424242424	0.0454545454545455	Centennial	Chr18	Centennial
#BCEE68	0.758308273575449	0.758308273575449	0.153939393939394	0.0454545454545455	PI427136	Chr18	PI427136
#EE1289	0.766018968309045	0.766018968309045	0.153333333333333	0.0454545454545455	Holladay	Chr18	Holladay
#FF0000	0.77372966304264	0.77372966304264	0.153333333333333	0.0454545454545455	Woodworth	Chr18	Woodworth
#698B22	0.781440357776236	0.781440357776236	0.151515151515152	0.0454545454545455	Lincoln	Chr18	Lincoln
#8DB6CD	0.789151052509831	0.789151052509831	0.150606060606061	0.0454545454545455	Dillon	Chr18	Dillon
#00BFFF	0.796861747243427	0.796861747243427	0.15030303030303	0.0454545454545455	Amsoy	Chr18	Amsoy
#EE9A49	0.804572441977022	0.804572441977022	0.14969696969697	0.0454545454545455	Cook	Chr18	Cook
#8B0A50	0.812283136710618	0.812283136710618	0.14969696969697	0.0454545454545455	York	Chr18	York
#8B4789	0.819993831444213	0.819993831444213	0.149090909090909	0.0454545454545455	S-100	Chr18	S-100
#CD96CD	0.827704526177809	0.827704526177809	0.147878787878788	0.0454545454545455	Hill	Chr18	Hill
#1E90FF	0.835415220911404	0.835415220911404	0.147272727272727	0.0454545454545455	Cumberland	Chr18	Cumberland
#CD853F	0.843125915645	0.843125915645	0.146969696969697	0.0454545454545455	Amcor	Chr18	Amcor
#FFA07A	0.850836610378595	0.850836610378595	0.146363636363636	0.0454545454545455	Wayne	Chr18	Wayne
#B23AEE	0.858547305112191	0.858547305112191	0.144242424242424	0.0454545454545455	IA3023	Chr18	IA3023
#9AC0CD	0.866257999845786	0.866257999845786	0.143939393939394	0.0454545454545455	Capital	Chr18	Capital
#A2B5CD	0.873968694579382	0.873968694579382	0.143636363636364	0.0454545454545455	Chippewa	Chr18	Chippewa
#76EEC6	0.881679389312977	0.881679389312977	0.141818181818182	0.0454545454545455	Adams	Chr18	Adams
#FF6EB4	0.889390084046573	0.889390084046573	0.141515151515152	0.0454545454545455	Shelby	Chr18	Shelby
#9932CC	0.897100778780168	0.897100778780168	0.141515151515152	0.0454545454545455	Young	Chr18	Young
#AB82FF	0.904811473513764	0.904811473513764	0.140606060606061	0.0454545454545455	Oakland	Chr18	Oakland
#8A2BE2	0.912522168247359	0.912522168247359	0.139393939393939	0.0454545454545455	Corsoy	Chr18	Corsoy
#4F94CD	0.920232862980955	0.920232862980955	0.133333333333333	0.0454545454545455	Zane	Chr18	Zane
#EE30A7	0.92794355771455	0.92794355771455	0.132424242424242	0.0454545454545455	A.K. (Harrow)	Chr18	A.K. (Harrow)
#66CDAA	0.935654252448146	0.935654252448146	0.13030303030303	0.0454545454545455	A3127	Chr18	A3127
#43CD80	0.943364947181741	0.943364947181741	0.124242424242424	0.0454545454545455	Illini	Chr18	Illini
#00FF7F	0.951075641915337	0.951075641915337	0.122121212121212	0.0454545454545455	Clark	Chr18	Clark
#C71585	0.0489243580846634	0.0489243580846634	0.499393939393939	0.0454545454545455	Magellan	Chr19	Magellan
#FFA54F	0.0566350528182589	0.0566350528182589	0.411515151515152	0.0454545454545455	S06-13640	Chr19	S06-13640
#CD8500	0.0643457475518544	0.0643457475518544	0.402121212121212	0.0454545454545455	LD02-9050	Chr19	LD02-9050
#00E5EE	0.0720564422854499	0.0720564422854499	0.330909090909091	0.0454545454545455	Maverick	Chr19	Maverick
#EE3B3B	0.0797671370190454	0.0797671370190454	0.308787878787879	0.0454545454545455	LG97-7012	Chr19	LG97-7012
#00868B	0.0874778317526409	0.0874778317526409	0.294242424242424	0.0454545454545455	LG98-1605	Chr19	LG98-1605
#20B2AA	0.0951885264862364	0.0951885264862364	0.265151515151515	0.0454545454545455	Skylla	Chr19	Skylla
#CD00CD	0.102899221219832	0.102899221219832	0.240606060606061	0.0454545454545455	LG94-1128	Chr19	LG94-1128
#668B8B	0.110609915953427	0.110609915953427	0.226060606060606	0.0454545454545455	LD01-5907	Chr19	LD01-5907
#B3EE3A	0.118320610687023	0.118320610687023	0.216969696969697	0.0454545454545455	LG90-2550	Chr19	LG90-2550
#00FF00	0.126031305420618	0.126031305420618	0.215151515151515	0.0454545454545455	NE3001	Chr19	NE3001
#6CA6CD	0.133742000154214	0.133742000154214	0.211818181818182	0.0454545454545455	LG04-6000	Chr19	LG04-6000
#DEB887	0.141452694887809	0.141452694887809	0.206363636363636	0.0454545454545455	LG00-3372	Chr19	LG00-3372
#EE00EE	0.149163389621405	0.149163389621405	0.172121212121212	0.0454545454545455	LG94-1906	Chr19	LG94-1906
#556B2F	0.156874084355	0.156874084355	0.17	0.0454545454545455	LD02-4485	Chr19	LD02-4485
#DB7093	0.164584779088596	0.164584779088596	0.152727272727273	0.0454545454545455	Lee	Chr19	Lee
#BF3EFF	0.172295473822191	0.172295473822191	0.147575757575758	0.0454545454545455	PI507681B	Chr19	PI507681B
#9B30FF	0.180006168555787	0.180006168555787	0.147272727272727	0.0454545454545455	LG05-4317	Chr19	LG05-4317
#CD7054	0.187716863289382	0.187716863289382	0.140909090909091	0.0454545454545455	LG92-1255	Chr19	LG92-1255
#8B2252	0.195427558022978	0.195427558022978	0.136060606060606	0.0454545454545455	CL0J173-6-8	Chr19	CL0J173-6-8
#00CDCD	0.203138252756573	0.203138252756573	0.131515151515152	0.0454545454545455	HS6-3976	Chr19	HS6-3976
#9A32CD	0.210848947490169	0.210848947490169	0.128787878787879	0.0454545454545455	Hagood	Chr19	Hagood
#9AC0CD	0.218559642223764	0.218559642223764	0.128484848484848	0.0454545454545455	Capital	Chr19	Capital
#EEC591	0.22627033695736	0.22627033695736	0.126969696969697	0.0454545454545455	PI574486	Chr19	PI574486
#FF7F24	0.233981031690955	0.233981031690955	0.123939393939394	0.0454545454545455	Prohio	Chr19	Prohio
#00EEEE	0.241691726424551	0.241691726424551	0.123939393939394	0.0454545454545455	Volstate	Chr19	Volstate
#00F5FF	0.249402421158146	0.249402421158146	0.121818181818182	0.0454545454545455	Davis	Chr19	Davis
#B22222	0.257113115891742	0.257113115891742	0.12030303030303	0.0454545454545455	Jackson	Chr19	Jackson
#00688B	0.264823810625337	0.264823810625337	0.119090909090909	0.0454545454545455	Essex	Chr19	Essex
#698B69	0.272534505358933	0.272534505358933	0.118181818181818	0.0454545454545455	Tokyo	Chr19	Tokyo
#FF3E96	0.280245200092528	0.280245200092528	0.117272727272727	0.0454545454545455	CL0J095-4-6	Chr19	CL0J095-4-6
#0000FF	0.287955894826124	0.287955894826124	0.116363636363636	0.0454545454545455	Dorman	Chr19	Dorman
#D2691E	0.295666589559719	0.295666589559719	0.116363636363636	0.0454545454545455	Richland	Chr19	Richland
#6495ED	0.303377284293315	0.303377284293315	0.116060606060606	0.0454545454545455	LG05-4832	Chr19	LG05-4832
#7A67EE	0.31108797902691	0.31108797902691	0.116060606060606	0.0454545454545455	Ogden	Chr19	Ogden
#551A8B	0.318798673760506	0.318798673760506	0.116060606060606	0.0454545454545455	PI 180.501	Chr19	PI 180.501
#CD5555	0.326509368494101	0.326509368494101	0.115151515151515	0.0454545454545455	Kanro	Chr19	Kanro
#FFA500	0.334220063227697	0.334220063227697	0.114848484848485	0.0454545454545455	U03-100612	Chr19	U03-100612
#36648B	0.341930757961292	0.341930757961292	0.114545454545455	0.0454545454545455	Harosoy	Chr19	Harosoy
#EEA2AD	0.349641452694888	0.349641452694888	0.114545454545455	0.0454545454545455	PI561370	Chr19	PI561370
#FF7F00	0.357352147428483	0.357352147428483	0.114242424242424	0.0454545454545455	Hood	Chr19	Hood
#607B8B	0.365062842162079	0.365062842162079	0.113939393939394	0.0454545454545455	CNS	Chr19	CNS
#48D1CC	0.372773536895674	0.372773536895674	0.113939393939394	0.0454545454545455	LG05-4464	Chr19	LG05-4464
#7D26CD	0.38048423162927	0.38048423162927	0.113939393939394	0.0454545454545455	Roanoke	Chr19	Roanoke
#EE3A8C	0.388194926362865	0.388194926362865	0.113030303030303	0.0454545454545455	Hawkeye	Chr19	Hawkeye
