xmin	xmax	clickSelects	showSelected	group
0.114850798056905	0.121790423317141	LD01-5907	Chr13	1073
0.1225614927905	0.129501118050736	LG04-6000	Chr13	1233
0.130272187524096	0.137211812784332	NE3001	Chr13	1613
0.137982882257691	0.144922507517927	LG00-3372	Chr13	1153
0.145693576991287	0.152633202251523	CL0J173-6-8	Chr13	413
0.153404271724882	0.160343896985118	PI507681B	Chr13	1813
0.161114966458478	0.168054591718714	LG04-4717	Chr13	1213
0.168825661192073	0.175765286452309	PI398881	Chr13	1733
0.176536355925669	0.183475981185905	PI437169B	Chr13	1793
0.184247050659264	0.1911866759195	LG05-4292	Chr13	1253
0.19195774539286	0.198897370653096	LG94-1906	Chr13	1393
0.199668440126455	0.206608065386691	LG92-1255	Chr13	1353
0.207379134860051	0.214318760120287	LG05-4464	Chr13	1293
0.215089829593646	0.222029454853882	LG05-4317	Chr13	1273
0.222800524327242	0.229740149587478	PI427136	Chr13	1773
0.230511219060837	0.237450844321073	LD02-4485	Chr13	1093
0.238221913794433	0.245161539054669	Lee	Chr13	1133
0.245932608528028	0.252872233788264	Prohio	Chr13	1933
0.253643303261624	0.26058292852186	PI574486	Chr13	1873
0.261353997995219	0.268293623255455	PI404188A	Chr13	1753
0.269064692728815	0.276004317989051	Kanro	Chr13	993
0.27677538746241	0.283715012722646	HS6-3976	Chr13	893
0.284486082196006	0.291425707456242	PI518751	Chr13	1833
0.292196776929601	0.299136402189837	LG03-3191	Chr13	1193
0.299907471663197	0.306847096923433	Harosoy	Chr13	793
0.307618166396792	0.314557791657028	5M20-2-5-2	Chr13	53
0.315328861130388	0.322268486390624	Richland	Chr13	1993
0.323039555863983	0.329979181124219	CL0J095-4-6	Chr13	393
0.330750250597579	0.337689875857815	IA3023	Chr13	933
0.338460945331174	0.34540057059141	Ford	Chr13	673
0.34617164006477	0.353111265325006	Lawrence	Chr13	1033
0.353882334798365	0.360821960058601	Essex	Chr13	653
0.361593029531961	0.368532654792197	PI561370	Chr13	1853
0.369303724265556	0.376243349525792	LG05-4832	Chr13	1313
0.377014418999152	0.383954044259388	Braxton	Chr13	273
0.384725113732747	0.391664738992983	Hawkeye	Chr13	813
0.392435808466343	0.399375433726579	Dunfield	Chr13	633
0.400146503199938	0.407086128460174	Bragg	Chr13	253
0.407857197933534	0.41479682319377	Centennial	Chr13	353
0.415567892667129	0.422507517927365	Mandarin	Chr13	1493
0.423278587400725	0.430218212660961	Hagood	Chr13	753
0.43098928213432	0.437928907394556	PI 180.501	Chr13	1713
0.438699976867916	0.445639602128152	Forrest	Chr13	693
0.446410671601511	0.453350296861747	Jackson	Chr13	973
0.454121366335107	0.461060991595343	Illini	Chr13	953
0.461832061068702	0.468771686328938	Harcor	Chr13	773
0.469542755802298	0.476482381062534	Amcor	Chr13	133
0.477253450535893	0.484193075796129	LG03-2979	Chr13	1173
0.484964145269489	0.491903770529725	Hutcheson	Chr13	913
0.492674840003084	0.49961446526332	CNS	Chr13	473
0.50038553473668	0.507325159996916	Bonus	Chr13	233
0.508096229470275	0.515035854730511	Lincoln	Chr13	1453
0.515806924203871	0.522746549464107	Amsoy	Chr13	153
0.523517618937466	0.530457244197702	Cook	Chr13	493
0.531228313671062	0.538167938931298	A.K. (Harrow)	Chr13	113
0.538939008404657	0.545878633664893	4J105-3-4	Chr13	13
0.546649703138253	0.553589328398489	Kent	Chr13	1013
0.554360397871848	0.561300023132084	TN05-3027	Chr13	2133
0.562071092605444	0.56901071786568	Clemson	Chr13	453
0.569781787339039	0.576721412599275	LD00-3309	Chr13	1053
0.577492482072635	0.584432107332871	Tracy	Chr13	2173
0.58520317680623	0.592142802066466	Dillon	Chr13	573
0.592913871539826	0.599853496800062	Gasoy 17	Chr13	713
0.600624566273421	0.607564191533657	Capital	Chr13	333
0.608335261007017	0.615274886267253	PI 88.788	Chr13	1893
0.616045955740612	0.622985581000848	Hood	Chr13	873
0.623756650474208	0.630696275734444	York	Chr13	2313
0.631467345207803	0.638406970468039	Anderson	Chr13	173
0.639178039941399	0.646117665201635	NC Roy	Chr13	1593
0.646888734674994	0.65382835993523	U03-100612	Chr13	2193
0.65459942940859	0.661539054668826	Hill	Chr13	833
0.662310124142185	0.669249749402421	Zane	Chr13	2353
0.670020818875781	0.676960444136017	NC Raleigh	Chr13	1573
0.677731513609376	0.684671138869612	Roanoke	Chr13	2013
0.685442208342972	0.692381833603208	Blackhawk	Chr13	213
0.693152903076567	0.700092528336803	Mukden	Chr13	1553
0.700863597810163	0.707803223070399	Brim	Chr13	293
0.708574292543758	0.715513917803994	Corsoy	Chr13	513
0.716284987277354	0.72322461253759	Douglas	Chr13	613
0.723995682010949	0.730935307271185	Wayne	Chr13	2233
0.731706376744545	0.738646002004781	Pella	Chr13	1673
0.73941707147814	0.746356696738376	Tokyo	Chr13	2153
0.747127766211736	0.754067391471972	Cumberland	Chr13	533
0.754838460945331	0.761778086205567	Davis	Chr13	553
0.762549155678927	0.769488780939163	Oakland	Chr13	1633
0.770259850412522	0.777199475672758	5601T	Chr13	33
0.777970545146118	0.784910170406354	Chippewa	Chr13	373
0.785681239879713	0.792620865139949	S06-130640-2	Chr13	2033
0.793391934613309	0.800331559873545	Ralsoy	Chr13	1953
0.801102629346904	0.80804225460714	Pickett	Chr13	1913
0.8088133240805	0.815752949340736	Adams	Chr13	93
0.816524018814095	0.823463644074331	Perry	Chr13	1693
0.824234713547691	0.831174338807927	Beeson	Chr13	193
0.831945408281286	0.838885033541522	Haberlandt	Chr13	733
0.839656103014882	0.846595728275118	Calland	Chr13	313
0.847366797748477	0.854306423008713	Holladay	Chr13	853
0.855077492482073	0.862017117742309	Young	Chr13	2333
0.862788187215668	0.869727812475904	A3127	Chr13	73
0.870498881949264	0.8774385072095	Ogden	Chr13	1653
0.878209576682859	0.885149201943095	Dorman	Chr13	593
0.885920271416455	0.892859896676691	Volstate	Chr13	2213
0.89363096615005	0.900570591410286	Ransom	Chr13	1973
0.901341660883646	0.908281286143882	Clark	Chr13	433
0.909052355617241	0.915991980877477	S-100	Chr13	2073
0.916763050350837	0.923702675611073	Woodworth	Chr13	2293
0.924473745084432	0.931413370344668	Merit	Chr13	1533
0.932184439818028	0.939124065078264	Williams 82	Chr13	2273
0.939895134551623	0.946834759811859	Shelby	Chr13	2093
0.947605829285219	0.954545454545455	Williams	Chr13	2253
0.0454545454545455	0.0523941707147814	Magellan	Chr14	1474
0.053165240188141	0.0601048654483769	LD02-9050	Chr14	1114
0.0608759349217365	0.0678155601819724	S06-13640	Chr14	2054
0.0685866296553319	0.0755262549155679	Maverick	Chr14	1514
0.0762973243889274	0.0832369496491634	LG97-7012	Chr14	1414
0.0840080191225229	0.0909476443827589	LG98-1605	Chr14	1434
0.0917187138561184	0.0986583391163544	Skylla	Chr14	2114
0.0994294085897139	0.10636903384995	LG90-2550	Chr14	1334
0.107140103323309	0.114079728583545	NE3001	Chr14	1614
0.114850798056905	0.121790423317141	LG04-6000	Chr14	1234
0.1225614927905	0.129501118050736	LG00-3372	Chr14	1154
0.130272187524096	0.137211812784332	LG94-1128	Chr14	1374
0.137982882257691	0.144922507517927	LD01-5907	Chr14	1074
0.145693576991287	0.152633202251523	LD02-4485	Chr14	1094
0.153404271724882	0.160343896985118	Ford	Chr14	674
0.161114966458478	0.168054591718714	Lee	Chr14	1134
0.168825661192073	0.175765286452309	LG94-1906	Chr14	1394
0.176536355925669	0.183475981185905	CL0J173-6-8	Chr14	414
0.184247050659264	0.1911866759195	LG05-4317	Chr14	1274
0.19195774539286	0.198897370653096	Hagood	Chr14	754
0.199668440126455	0.206608065386691	PI507681B	Chr14	1814
0.207379134860051	0.214318760120287	PI 88.788	Chr14	1894
0.215089829593646	0.222029454853882	PI574486	Chr14	1874
0.222800524327242	0.229740149587478	Lawrence	Chr14	1034
0.230511219060837	0.237450844321073	PI398881	Chr14	1734
0.238221913794433	0.245161539054669	LG04-4717	Chr14	1214
0.245932608528028	0.252872233788264	LG05-4832	Chr14	1314
0.253643303261624	0.26058292852186	PI427136	Chr14	1774
0.261353997995219	0.268293623255455	PI437169B	Chr14	1794
0.269064692728815	0.276004317989051	Hawkeye	Chr14	814
0.27677538746241	0.283715012722646	PI518751	Chr14	1834
0.284486082196006	0.291425707456242	Jackson	Chr14	974
0.292196776929601	0.299136402189837	PI404188A	Chr14	1754
0.299907471663197	0.306847096923433	Essex	Chr14	654
0.307618166396792	0.314557791657028	HS6-3976	Chr14	894
0.315328861130388	0.322268486390624	LD00-3309	Chr14	1054
0.323039555863983	0.329979181124219	PI561370	Chr14	1854
0.330750250597579	0.337689875857815	Harosoy	Chr14	794
0.338460945331174	0.34540057059141	Clemson	Chr14	454
0.34617164006477	0.353111265325006	Chippewa	Chr14	374
0.353882334798365	0.360821960058601	Gasoy 17	Chr14	714
0.361593029531961	0.368532654792197	Calland	Chr14	314
0.369303724265556	0.376243349525792	Braxton	Chr14	274
0.377014418999152	0.383954044259388	Beeson	Chr14	194
0.384725113732747	0.391664738992983	Brim	Chr14	294
0.392435808466343	0.399375433726579	PI 180.501	Chr14	1714
0.400146503199938	0.407086128460174	NC Roy	Chr14	1594
0.407857197933534	0.41479682319377	Roanoke	Chr14	2014
0.415567892667129	0.422507517927365	Wayne	Chr14	2234
0.423278587400725	0.430218212660961	LG05-4464	Chr14	1294
0.43098928213432	0.437928907394556	Kent	Chr14	1014
0.438699976867916	0.445639602128152	Anderson	Chr14	174
0.446410671601511	0.453350296861747	LG92-1255	Chr14	1354
0.454121366335107	0.461060991595343	Lincoln	Chr14	1454
0.461832061068702	0.468771686328938	Mukden	Chr14	1554
0.469542755802298	0.476482381062534	Oakland	Chr14	1634
0.477253450535893	0.484193075796129	Prohio	Chr14	1934
0.484964145269489	0.491903770529725	Ralsoy	Chr14	1954
0.492674840003084	0.49961446526332	CNS	Chr14	474
0.50038553473668	0.507325159996916	Perry	Chr14	1694
0.508096229470275	0.515035854730511	Bragg	Chr14	254
0.515806924203871	0.522746549464107	Forrest	Chr14	694
0.523517618937466	0.530457244197702	Kanro	Chr14	994
0.531228313671062	0.538167938931298	LG05-4292	Chr14	1254
0.538939008404657	0.545878633664893	Shelby	Chr14	2094
0.546649703138253	0.553589328398489	Pella	Chr14	1674
0.554360397871848	0.561300023132084	Capital	Chr14	334
0.562071092605444	0.56901071786568	5M20-2-5-2	Chr14	54
0.569781787339039	0.576721412599275	Hutcheson	Chr14	914
0.577492482072635	0.584432107332871	NC Raleigh	Chr14	1574
0.58520317680623	0.592142802066466	Hill	Chr14	834
0.592913871539826	0.599853496800062	TN05-3027	Chr14	2134
0.600624566273421	0.607564191533657	Holladay	Chr14	854
0.608335261007017	0.615274886267253	Dillon	Chr14	574
0.616045955740612	0.622985581000848	Merit	Chr14	1534
0.623756650474208	0.630696275734444	Bonus	Chr14	234
0.631467345207803	0.638406970468039	Douglas	Chr14	614
0.639178039941399	0.646117665201635	Haberlandt	Chr14	734
0.646888734674994	0.65382835993523	U03-100612	Chr14	2194
0.65459942940859	0.661539054668826	Pickett	Chr14	1914
0.662310124142185	0.669249749402421	Richland	Chr14	1994
0.670020818875781	0.676960444136017	S-100	Chr14	2074
0.677731513609376	0.684671138869612	Blackhawk	Chr14	214
0.685442208342972	0.692381833603208	Ransom	Chr14	1974
0.693152903076567	0.700092528336803	CL0J095-4-6	Chr14	394
0.700863597810163	0.707803223070399	Centennial	Chr14	354
0.708574292543758	0.715513917803994	Davis	Chr14	554
0.716284987277354	0.72322461253759	Woodworth	Chr14	2294
0.723995682010949	0.730935307271185	Young	Chr14	2334
0.731706376744545	0.738646002004781	Dunfield	Chr14	634
0.73941707147814	0.746356696738376	Harcor	Chr14	774
0.747127766211736	0.754067391471972	4J105-3-4	Chr14	14
0.754838460945331	0.761778086205567	Illini	Chr14	954
0.762549155678927	0.769488780939163	Ogden	Chr14	1654
0.770259850412522	0.777199475672758	Volstate	Chr14	2214
0.777970545146118	0.784910170406354	A.K. (Harrow)	Chr14	114
0.785681239879713	0.792620865139949	Hood	Chr14	874
0.793391934613309	0.800331559873545	Clark	Chr14	434
0.801102629346904	0.80804225460714	Mandarin	Chr14	1494
0.8088133240805	0.815752949340736	Tracy	Chr14	2174
0.816524018814095	0.823463644074331	Amsoy	Chr14	154
0.824234713547691	0.831174338807927	Cook	Chr14	494
0.831945408281286	0.838885033541522	Amcor	Chr14	134
0.839656103014882	0.846595728275118	LG03-2979	Chr14	1174
0.847366797748477	0.854306423008713	Tokyo	Chr14	2154
0.855077492482073	0.862017117742309	LG03-3191	Chr14	1194
0.862788187215668	0.869727812475904	Corsoy	Chr14	514
0.870498881949264	0.8774385072095	Zane	Chr14	2354
0.878209576682859	0.885149201943095	Dorman	Chr14	594
0.885920271416455	0.892859896676691	S06-130640-2	Chr14	2034
0.89363096615005	0.900570591410286	5601T	Chr14	34
0.901341660883646	0.908281286143882	York	Chr14	2314
0.909052355617241	0.915991980877477	IA3023	Chr14	934
0.916763050350837	0.923702675611073	Williams	Chr14	2254
0.924473745084432	0.931413370344668	Adams	Chr14	94
0.932184439818028	0.939124065078264	Cumberland	Chr14	534
0.939895134551623	0.946834759811859	Williams 82	Chr14	2274
0.947605829285219	0.954545454545455	A3127	Chr14	74
0.0454545454545455	0.0523941707147814	Magellan	Chr15	1475
0.053165240188141	0.0601048654483769	S06-13640	Chr15	2055
0.0608759349217365	0.0678155601819724	LD02-9050	Chr15	1115
0.0685866296553319	0.0755262549155679	Maverick	Chr15	1515
0.0762973243889274	0.0832369496491634	LG97-7012	Chr15	1415
0.0840080191225229	0.0909476443827589	LG98-1605	Chr15	1435
0.0917187138561184	0.0986583391163544	Skylla	Chr15	2115
0.0994294085897139	0.10636903384995	LG94-1128	Chr15	1375
0.107140103323309	0.114079728583545	LG04-6000	Chr15	1235
0.114850798056905	0.121790423317141	LD01-5907	Chr15	1075
0.1225614927905	0.129501118050736	NE3001	Chr15	1615
0.130272187524096	0.137211812784332	LG90-2550	Chr15	1335
0.137982882257691	0.144922507517927	LD02-4485	Chr15	1095
0.145693576991287	0.152633202251523	LG00-3372	Chr15	1155
0.153404271724882	0.160343896985118	LG94-1906	Chr15	1395
0.161114966458478	0.168054591718714	HS6-3976	Chr15	895
0.168825661192073	0.175765286452309	CL0J173-6-8	Chr15	415
0.176536355925669	0.183475981185905	LG92-1255	Chr15	1355
0.184247050659264	0.1911866759195	PI574486	Chr15	1875
0.19195774539286	0.198897370653096	5M20-2-5-2	Chr15	55
0.199668440126455	0.206608065386691	Ford	Chr15	675
0.207379134860051	0.214318760120287	Lee	Chr15	1135
0.215089829593646	0.222029454853882	PI437169B	Chr15	1795
0.222800524327242	0.229740149587478	Prohio	Chr15	1935
0.230511219060837	0.237450844321073	LG05-4317	Chr15	1275
0.238221913794433	0.245161539054669	PI507681B	Chr15	1815
0.245932608528028	0.252872233788264	Douglas	Chr15	615
0.253643303261624	0.26058292852186	Hagood	Chr15	755
0.261353997995219	0.268293623255455	PI398881	Chr15	1735
0.269064692728815	0.276004317989051	TN05-3027	Chr15	2135
0.27677538746241	0.283715012722646	Clemson	Chr15	455
0.284486082196006	0.291425707456242	LG05-4832	Chr15	1315
0.292196776929601	0.299136402189837	LG04-4717	Chr15	1215
0.299907471663197	0.306847096923433	Harosoy	Chr15	795
0.307618166396792	0.314557791657028	LG05-4464	Chr15	1295
0.315328861130388	0.322268486390624	PI518751	Chr15	1835
0.323039555863983	0.329979181124219	Kanro	Chr15	995
0.330750250597579	0.337689875857815	U03-100612	Chr15	2195
0.338460945331174	0.34540057059141	LG03-2979	Chr15	1175
0.34617164006477	0.353111265325006	PI 88.788	Chr15	1895
0.353882334798365	0.360821960058601	LG05-4292	Chr15	1255
0.361593029531961	0.368532654792197	CL0J095-4-6	Chr15	395
0.369303724265556	0.376243349525792	Hawkeye	Chr15	815
0.377014418999152	0.383954044259388	Perry	Chr15	1695
0.384725113732747	0.391664738992983	Illini	Chr15	955
0.392435808466343	0.399375433726579	LD00-3309	Chr15	1055
0.400146503199938	0.407086128460174	PI427136	Chr15	1775
0.407857197933534	0.41479682319377	Woodworth	Chr15	2295
0.415567892667129	0.422507517927365	Williams	Chr15	2255
0.423278587400725	0.430218212660961	Lawrence	Chr15	1035
0.43098928213432	0.437928907394556	PI404188A	Chr15	1755
0.438699976867916	0.445639602128152	PI561370	Chr15	1855
0.446410671601511	0.453350296861747	Adams	Chr15	95
0.454121366335107	0.461060991595343	LG03-3191	Chr15	1195
0.461832061068702	0.468771686328938	A.K. (Harrow)	Chr15	115
0.469542755802298	0.476482381062534	Essex	Chr15	655
0.477253450535893	0.484193075796129	4J105-3-4	Chr15	15
0.484964145269489	0.491903770529725	Williams 82	Chr15	2275
0.492674840003084	0.49961446526332	Ralsoy	Chr15	1955
0.50038553473668	0.507325159996916	Harcor	Chr15	775
0.508096229470275	0.515035854730511	Zane	Chr15	2355
0.515806924203871	0.522746549464107	CNS	Chr15	475
0.523517618937466	0.530457244197702	Wayne	Chr15	2235
0.531228313671062	0.538167938931298	Jackson	Chr15	975
0.538939008404657	0.545878633664893	Braxton	Chr15	275
0.546649703138253	0.553589328398489	Centennial	Chr15	355
0.554360397871848	0.561300023132084	Haberlandt	Chr15	735
0.562071092605444	0.56901071786568	A3127	Chr15	75
0.569781787339039	0.576721412599275	Capital	Chr15	335
0.577492482072635	0.584432107332871	Amcor	Chr15	135
0.58520317680623	0.592142802066466	Richland	Chr15	1995
0.592913871539826	0.599853496800062	Dillon	Chr15	575
0.600624566273421	0.607564191533657	Volstate	Chr15	2215
0.608335261007017	0.615274886267253	Amsoy	Chr15	155
0.616045955740612	0.622985581000848	PI 180.501	Chr15	1715
0.623756650474208	0.630696275734444	Gasoy 17	Chr15	715
0.631467345207803	0.638406970468039	Blackhawk	Chr15	215
0.639178039941399	0.646117665201635	Cumberland	Chr15	535
0.646888734674994	0.65382835993523	Roanoke	Chr15	2015
0.65459942940859	0.661539054668826	Clark	Chr15	435
0.662310124142185	0.669249749402421	Forrest	Chr15	695
0.670020818875781	0.676960444136017	Ogden	Chr15	1655
0.677731513609376	0.684671138869612	Hood	Chr15	875
0.685442208342972	0.692381833603208	Tokyo	Chr15	2155
0.693152903076567	0.700092528336803	Bragg	Chr15	255
0.700863597810163	0.707803223070399	Dunfield	Chr15	635
0.708574292543758	0.715513917803994	IA3023	Chr15	935
0.716284987277354	0.72322461253759	NC Roy	Chr15	1595
0.723995682010949	0.730935307271185	Bonus	Chr15	235
0.731706376744545	0.738646002004781	Corsoy	Chr15	515
0.73941707147814	0.746356696738376	Beeson	Chr15	195
0.747127766211736	0.754067391471972	Mandarin	Chr15	1495
0.754838460945331	0.761778086205567	York	Chr15	2315
0.762549155678927	0.769488780939163	Brim	Chr15	295
0.770259850412522	0.777199475672758	Pickett	Chr15	1915
0.777970545146118	0.784910170406354	Merit	Chr15	1535
0.785681239879713	0.792620865139949	Davis	Chr15	555
0.793391934613309	0.800331559873545	Ransom	Chr15	1975
0.801102629346904	0.80804225460714	Hill	Chr15	835
0.8088133240805	0.815752949340736	S-100	Chr15	2075
0.816524018814095	0.823463644074331	Young	Chr15	2335
0.824234713547691	0.831174338807927	Kent	Chr15	1015
0.831945408281286	0.838885033541522	Anderson	Chr15	175
0.839656103014882	0.846595728275118	Hutcheson	Chr15	915
0.847366797748477	0.854306423008713	Cook	Chr15	495
0.855077492482073	0.862017117742309	Holladay	Chr15	855
0.862788187215668	0.869727812475904	S06-130640-2	Chr15	2035
0.870498881949264	0.8774385072095	Shelby	Chr15	2095
0.878209576682859	0.885149201943095	NC Raleigh	Chr15	1575
0.885920271416455	0.892859896676691	Calland	Chr15	315
0.89363096615005	0.900570591410286	Oakland	Chr15	1635
0.901341660883646	0.908281286143882	Pella	Chr15	1675
0.909052355617241	0.915991980877477	Chippewa	Chr15	375
0.916763050350837	0.923702675611073	Dorman	Chr15	595
0.924473745084432	0.931413370344668	5601T	Chr15	35
0.932184439818028	0.939124065078264	Mukden	Chr15	1555
0.939895134551623	0.946834759811859	Tracy	Chr15	2175
0.947605829285219	0.954545454545455	Lincoln	Chr15	1455
0.0454545454545455	0.0523941707147814	Magellan	Chr16	1476
0.053165240188141	0.0601048654483769	LD02-9050	Chr16	1116
0.0608759349217365	0.0678155601819724	S06-13640	Chr16	2056
0.0685866296553319	0.0755262549155679	LG98-1605	Chr16	1436
0.0762973243889274	0.0832369496491634	LG94-1128	Chr16	1376
0.0840080191225229	0.0909476443827589	Maverick	Chr16	1516
0.0917187138561184	0.0986583391163544	LG97-7012	Chr16	1416
0.0994294085897139	0.10636903384995	LG90-2550	Chr16	1336
0.107140103323309	0.114079728583545	Clemson	Chr16	456
0.114850798056905	0.121790423317141	NE3001	Chr16	1616
0.1225614927905	0.129501118050736	Skylla	Chr16	2116
0.130272187524096	0.137211812784332	PI574486	Chr16	1876
0.137982882257691	0.144922507517927	CNS	Chr16	476
0.145693576991287	0.152633202251523	Ralsoy	Chr16	1956
0.153404271724882	0.160343896985118	PI 88.788	Chr16	1896
0.161114966458478	0.168054591718714	LG94-1906	Chr16	1396
0.168825661192073	0.175765286452309	Prohio	Chr16	1936
0.176536355925669	0.183475981185905	Dorman	Chr16	596
0.184247050659264	0.1911866759195	LD01-5907	Chr16	1076
0.19195774539286	0.198897370653096	LG03-2979	Chr16	1176
0.199668440126455	0.206608065386691	Dillon	Chr16	576
0.207379134860051	0.214318760120287	Davis	Chr16	556
0.215089829593646	0.222029454853882	Young	Chr16	2336
0.222800524327242	0.229740149587478	PI507681B	Chr16	1816
0.230511219060837	0.237450844321073	Kanro	Chr16	996
0.238221913794433	0.245161539054669	LG05-4317	Chr16	1276
0.245932608528028	0.252872233788264	LG04-4717	Chr16	1216
0.253643303261624	0.26058292852186	Perry	Chr16	1696
0.261353997995219	0.268293623255455	Tokyo	Chr16	2156
0.269064692728815	0.276004317989051	Ransom	Chr16	1976
0.27677538746241	0.283715012722646	PI561370	Chr16	1856
0.284486082196006	0.291425707456242	Cook	Chr16	496
0.292196776929601	0.299136402189837	Haberlandt	Chr16	736
0.299907471663197	0.306847096923433	Kent	Chr16	1016
0.307618166396792	0.314557791657028	S06-130640-2	Chr16	2036
0.315328861130388	0.322268486390624	LG04-6000	Chr16	1236
0.323039555863983	0.329979181124219	LG00-3372	Chr16	1156
0.330750250597579	0.337689875857815	PI518751	Chr16	1836
0.338460945331174	0.34540057059141	TN05-3027	Chr16	2136
0.34617164006477	0.353111265325006	Hagood	Chr16	756
0.353882334798365	0.360821960058601	CL0J173-6-8	Chr16	416
0.361593029531961	0.368532654792197	Lee	Chr16	1136
0.369303724265556	0.376243349525792	Beeson	Chr16	196
0.377014418999152	0.383954044259388	Harosoy	Chr16	796
0.384725113732747	0.391664738992983	Harcor	Chr16	776
0.392435808466343	0.399375433726579	Corsoy	Chr16	516
0.400146503199938	0.407086128460174	Zane	Chr16	2356
0.407857197933534	0.41479682319377	Capital	Chr16	336
0.415567892667129	0.422507517927365	LD02-4485	Chr16	1096
0.423278587400725	0.430218212660961	LG05-4292	Chr16	1256
0.43098928213432	0.437928907394556	Ogden	Chr16	1656
0.438699976867916	0.445639602128152	Cumberland	Chr16	536
0.446410671601511	0.453350296861747	Centennial	Chr16	356
0.454121366335107	0.461060991595343	NC Raleigh	Chr16	1576
0.461832061068702	0.468771686328938	U03-100612	Chr16	2196
0.469542755802298	0.476482381062534	LG92-1255	Chr16	1356
0.477253450535893	0.484193075796129	Amsoy	Chr16	156
0.484964145269489	0.491903770529725	Amcor	Chr16	136
0.492674840003084	0.49961446526332	PI 180.501	Chr16	1716
0.50038553473668	0.507325159996916	CL0J095-4-6	Chr16	396
0.508096229470275	0.515035854730511	Richland	Chr16	1996
0.515806924203871	0.522746549464107	Hutcheson	Chr16	916
0.523517618937466	0.530457244197702	5M20-2-5-2	Chr16	56
0.531228313671062	0.538167938931298	Essex	Chr16	656
0.538939008404657	0.545878633664893	NC Roy	Chr16	1596
0.546649703138253	0.553589328398489	Brim	Chr16	296
0.554360397871848	0.561300023132084	Merit	Chr16	1536
0.562071092605444	0.56901071786568	Holladay	Chr16	856
0.569781787339039	0.576721412599275	LG03-3191	Chr16	1196
0.577492482072635	0.584432107332871	Hill	Chr16	836
0.58520317680623	0.592142802066466	Volstate	Chr16	2216
0.592913871539826	0.599853496800062	5601T	Chr16	36
0.600624566273421	0.607564191533657	PI437169B	Chr16	1796
0.608335261007017	0.615274886267253	4J105-3-4	Chr16	16
0.616045955740612	0.622985581000848	LD00-3309	Chr16	1056
0.623756650474208	0.630696275734444	S-100	Chr16	2076
0.631467345207803	0.638406970468039	Hawkeye	Chr16	816
0.639178039941399	0.646117665201635	Pickett	Chr16	1916
0.646888734674994	0.65382835993523	LG05-4832	Chr16	1316
0.65459942940859	0.661539054668826	Mukden	Chr16	1556
0.662310124142185	0.669249749402421	Hood	Chr16	876
0.670020818875781	0.676960444136017	LG05-4464	Chr16	1296
0.677731513609376	0.684671138869612	PI398881	Chr16	1736
0.685442208342972	0.692381833603208	Jackson	Chr16	976
0.693152903076567	0.700092528336803	Tracy	Chr16	2176
0.700863597810163	0.707803223070399	HS6-3976	Chr16	896
0.708574292543758	0.715513917803994	PI404188A	Chr16	1756
0.716284987277354	0.72322461253759	Ford	Chr16	676
0.723995682010949	0.730935307271185	PI427136	Chr16	1776
0.731706376744545	0.738646002004781	Douglas	Chr16	616
0.73941707147814	0.746356696738376	Lincoln	Chr16	1456
0.747127766211736	0.754067391471972	Bonus	Chr16	236
0.754838460945331	0.761778086205567	Forrest	Chr16	696
0.762549155678927	0.769488780939163	Calland	Chr16	316
0.770259850412522	0.777199475672758	Oakland	Chr16	1636
0.777970545146118	0.784910170406354	Pella	Chr16	1676
0.785681239879713	0.792620865139949	Chippewa	Chr16	376
0.793391934613309	0.800331559873545	Braxton	Chr16	276
0.801102629346904	0.80804225460714	IA3023	Chr16	936
0.8088133240805	0.815752949340736	York	Chr16	2316
0.816524018814095	0.823463644074331	Roanoke	Chr16	2016
0.824234713547691	0.831174338807927	Bragg	Chr16	256
0.831945408281286	0.838885033541522	Lawrence	Chr16	1036
0.839656103014882	0.846595728275118	Gasoy 17	Chr16	716
0.847366797748477	0.854306423008713	Shelby	Chr16	2096
0.855077492482073	0.862017117742309	Mandarin	Chr16	1496
0.862788187215668	0.869727812475904	Illini	Chr16	956
0.870498881949264	0.8774385072095	A.K. (Harrow)	Chr16	116
0.878209576682859	0.885149201943095	Blackhawk	Chr16	216
0.885920271416455	0.892859896676691	Woodworth	Chr16	2296
0.89363096615005	0.900570591410286	Dunfield	Chr16	636
0.901341660883646	0.908281286143882	Wayne	Chr16	2236
0.909052355617241	0.915991980877477	Anderson	Chr16	176
0.916763050350837	0.923702675611073	Clark	Chr16	436
0.924473745084432	0.931413370344668	Adams	Chr16	96
0.932184439818028	0.939124065078264	A3127	Chr16	76
0.939895134551623	0.946834759811859	Williams 82	Chr16	2276
0.947605829285219	0.954545454545455	Williams	Chr16	2256
0.0454545454545455	0.0523941707147814	Magellan	Chr17	1477
0.053165240188141	0.0601048654483769	S06-13640	Chr17	2057
0.0608759349217365	0.0678155601819724	LD02-9050	Chr17	1117
0.0685866296553319	0.0755262549155679	Maverick	Chr17	1517
0.0762973243889274	0.0832369496491634	LG97-7012	Chr17	1417
0.0840080191225229	0.0909476443827589	LG98-1605	Chr17	1437
0.0917187138561184	0.0986583391163544	LG94-1128	Chr17	1377
0.0994294085897139	0.10636903384995	Skylla	Chr17	2117
0.107140103323309	0.114079728583545	LD01-5907	Chr17	1077
0.114850798056905	0.121790423317141	LG90-2550	Chr17	1337
0.1225614927905	0.129501118050736	LG04-6000	Chr17	1237
0.130272187524096	0.137211812784332	NE3001	Chr17	1617
